Method,rho2,alpha2,MAE,time_s
Neural-ECF[peaks],0.9,1.98,5.0,0.715487003326416
MIDAST[KS],0.9,1.98,,2.2740371227264404
Neural-ECF[argmax],0.9,1.98,5.0,0.7408711910247803
Neural-ECF[peaks],0.9,1.98,5.0,0.7408711910247803
MIDAST[KS],0.9,1.98,,2.2352559566497803
Neural-ECF[argmax],0.9,1.98,20.0,0.7353601455688477
Neural-ECF[peaks],0.9,1.98,20.0,0.7353601455688477
MIDAST[KS],0.9,1.98,,2.2629706859588623
Neural-ECF[argmax],0.9,1.98,10.0,0.739530086517334
Neural-ECF[peaks],0.9,1.98,10.0,0.739530086517334
MIDAST[KS],0.9,1.98,,2.2947652339935303
Neural-ECF[argmax],0.9,1.98,45.0,0.7403309345245361
Neural-ECF[peaks],0.9,1.98,45.0,0.7403309345245361
MIDAST[KS],0.9,1.98,,2.288544178009033
Neural-ECF[argmax],0.9,1.98,0.0,0.7326259613037109
Neural-ECF[peaks],0.9,1.98,0.0,0.7326259613037109
MIDAST[KS],0.9,1.98,,2.248821973800659
Neural-ECF[argmax],0.9,1.98,15.0,0.7212600708007812
Neural-ECF[peaks],0.9,1.98,15.0,0.7212600708007812
MIDAST[KS],0.9,1.98,,2.235375165939331
Neural-ECF[argmax],0.9,1.98,5.0,0.7428820133209229
Neural-ECF[peaks],0.9,1.98,5.0,0.7428820133209229
MIDAST[KS],0.9,1.98,,2.228768825531006
Neural-ECF[argmax],0.9,1.98,15.0,0.7112860679626465
Neural-ECF[peaks],0.9,1.98,15.0,0.7112860679626465
MIDAST[KS],0.9,1.98,,2.235618829727173
Neural-ECF[argmax],0.9,1.98,10.0,0.7275938987731934
Neural-ECF[peaks],0.9,1.98,10.0,0.7275938987731934
MIDAST[KS],0.9,1.98,,2.2284107208251953
Neural-ECF[argmax],0.9,1.98,20.0,0.7222368717193604
Neural-ECF[peaks],0.9,1.98,20.0,0.7222368717193604
MIDAST[KS],0.9,1.98,,2.2191481590270996
Neural-ECF[argmax],0.9,1.98,5.0,0.7264690399169922
Neural-ECF[peaks],0.9,1.98,5.0,0.7264690399169922
MIDAST[KS],0.9,1.98,,2.2593109607696533
Neural-ECF[argmax],0.9,1.98,10.0,0.7242677211761475
Neural-ECF[peaks],0.9,1.98,10.0,0.7242677211761475
MIDAST[KS],0.9,1.98,,2.2279303073883057
Neural-ECF[argmax],0.9,1.98,5.0,0.7112777233123779
Neural-ECF[peaks],0.9,1.98,5.0,0.7112777233123779
MIDAST[KS],0.9,1.98,,2.278414011001587
Neural-ECF[argmax],0.9,1.98,5.0,0.7531230449676514
Neural-ECF[peaks],0.9,1.98,5.0,0.7531230449676514
MIDAST[KS],0.9,1.98,,2.2793006896972656
Neural-ECF[argmax],0.9,1.98,5.0,0.7412559986114502
Neural-ECF[peaks],0.9,1.98,5.0,0.7412559986114502
MIDAST[KS],0.9,1.98,,2.2418510913848877
Neural-ECF[argmax],0.9,1.98,5.0,0.7101590633392334
Neural-ECF[peaks],0.9,1.98,5.0,0.7101590633392334
MIDAST[KS],0.9,1.98,,2.240541934967041
Neural-ECF[argmax],0.9,1.98,10.0,0.7343418598175049
Neural-ECF[peaks],0.9,1.98,10.0,0.7343418598175049
MIDAST[KS],0.9,1.98,,2.2425100803375244
Neural-ECF[argmax],0.9,1.98,5.0,0.7697010040283203
Neural-ECF[peaks],0.9,1.98,5.0,0.7697010040283203
MIDAST[KS],0.9,1.98,,2.201711893081665
Neural-ECF[argmax],0.9,1.98,25.0,0.7274181842803955
Neural-ECF[peaks],0.9,1.98,25.0,0.7274181842803955
MIDAST[KS],0.9,1.98,,2.2391059398651123
Neural-ECF[argmax],0.9,1.98,5.0,0.7367548942565918
Neural-ECF[peaks],0.9,1.98,5.0,0.7367548942565918
MIDAST[KS],0.9,1.98,,2.2170050144195557
Neural-ECF[argmax],0.9,1.98,5.0,0.7483639717102051
Neural-ECF[peaks],0.9,1.98,5.0,0.7483639717102051
MIDAST[KS],0.9,1.98,,2.227635145187378
Neural-ECF[argmax],0.9,1.98,10.0,0.7366390228271484
Neural-ECF[peaks],0.9,1.98,10.0,0.7366390228271484
MIDAST[KS],0.9,1.98,,2.2445011138916016
Neural-ECF[argmax],0.9,1.98,5.0,0.7239718437194824
Neural-ECF[peaks],0.9,1.98,5.0,0.7239718437194824
MIDAST[KS],0.9,1.98,,2.2228918075561523
Neural-ECF[argmax],0.9,1.98,10.0,0.724841833114624
Neural-ECF[peaks],0.9,1.98,10.0,0.724841833114624
MIDAST[KS],0.9,1.98,,2.2669060230255127
Neural-ECF[argmax],0.9,1.98,5.0,0.7288792133331299
Neural-ECF[peaks],0.9,1.98,5.0,0.7288792133331299
MIDAST[KS],0.9,1.98,,2.217195987701416
Neural-ECF[argmax],0.9,1.98,5.0,0.7387049198150635
Neural-ECF[peaks],0.9,1.98,5.0,0.7387049198150635
MIDAST[KS],0.9,1.98,,2.2710437774658203
Neural-ECF[argmax],0.9,1.98,10.0,0.7223720550537109
Neural-ECF[peaks],0.9,1.98,10.0,0.7223720550537109
MIDAST[KS],0.9,1.98,,2.252185106277466
Neural-ECF[argmax],0.9,1.98,5.0,0.7593050003051758
Neural-ECF[peaks],0.9,1.98,5.0,0.7593050003051758
MIDAST[KS],0.9,1.98,,2.2292020320892334
Neural-ECF[argmax],0.9,1.98,5.0,0.7234768867492676
Neural-ECF[peaks],0.9,1.98,5.0,0.7234768867492676
MIDAST[KS],0.9,1.98,,2.2301080226898193
Neural-ECF[argmax],0.9,1.98,5.0,0.7283041477203369
Neural-ECF[peaks],0.9,1.98,5.0,0.7283041477203369
MIDAST[KS],0.9,1.98,,2.1856961250305176
Neural-ECF[argmax],0.9,1.98,15.0,0.7253727912902832
Neural-ECF[peaks],0.9,1.98,15.0,0.7253727912902832
MIDAST[KS],0.9,1.98,,2.1991357803344727
Neural-ECF[argmax],0.9,1.98,10.0,0.7251131534576416
Neural-ECF[peaks],0.9,1.98,10.0,0.7251131534576416
MIDAST[KS],0.9,1.98,,2.2339677810668945
Neural-ECF[argmax],0.9,1.98,5.0,0.7365529537200928
Neural-ECF[peaks],0.9,1.98,5.0,0.7365529537200928
MIDAST[KS],0.9,1.98,,2.2350709438323975
Neural-ECF[argmax],0.9,1.98,10.0,0.7285809516906738
Neural-ECF[peaks],0.9,1.98,10.0,0.7285809516906738
MIDAST[KS],0.9,1.98,,2.1875522136688232
Neural-ECF[argmax],0.9,1.98,10.0,0.7566239833831787
Neural-ECF[peaks],0.9,1.98,10.0,0.7566239833831787
MIDAST[KS],0.9,1.98,,2.248969078063965
Neural-ECF[argmax],0.9,1.98,10.0,0.7423050403594971
Neural-ECF[peaks],0.9,1.98,10.0,0.7423050403594971
MIDAST[KS],0.9,1.98,,2.2232651710510254
Neural-ECF[argmax],0.9,1.98,10.0,0.7164640426635742
Neural-ECF[peaks],0.9,1.98,10.0,0.7164640426635742
MIDAST[KS],0.9,1.98,,2.232452154159546
Neural-ECF[argmax],0.9,1.98,5.0,0.7370648384094238
Neural-ECF[peaks],0.9,1.98,5.0,0.7370648384094238
MIDAST[KS],0.9,1.98,,2.2564940452575684
Neural-ECF[argmax],0.9,1.98,10.0,0.7380111217498779
Neural-ECF[peaks],0.9,1.98,10.0,0.7380111217498779
MIDAST[KS],0.9,1.98,,2.2139320373535156
Neural-ECF[argmax],0.9,1.98,5.0,0.7343461513519287
Neural-ECF[peaks],0.9,1.98,5.0,0.7343461513519287
MIDAST[KS],0.9,1.98,,2.2128100395202637
Neural-ECF[argmax],0.9,1.98,10.0,0.7171199321746826
Neural-ECF[peaks],0.9,1.98,10.0,0.7171199321746826
MIDAST[KS],0.9,1.98,,2.2256298065185547
Neural-ECF[argmax],0.9,1.98,10.0,0.7552459239959717
Neural-ECF[peaks],0.9,1.98,10.0,0.7552459239959717
MIDAST[KS],0.9,1.98,,2.2090046405792236
Neural-ECF[argmax],0.9,1.98,10.0,0.71952223777771
Neural-ECF[peaks],0.9,1.98,10.0,0.71952223777771
MIDAST[KS],0.9,1.98,,2.224302053451538
Neural-ECF[argmax],0.9,1.98,10.0,0.727858304977417
Neural-ECF[peaks],0.9,1.98,10.0,0.727858304977417
MIDAST[KS],0.9,1.98,,2.2207131385803223
Neural-ECF[argmax],0.9,1.98,10.0,0.7386329174041748
Neural-ECF[peaks],0.9,1.98,10.0,0.7386329174041748
MIDAST[KS],0.9,1.98,,2.2518012523651123
Neural-ECF[argmax],0.9,1.98,10.0,0.7552649974822998
Neural-ECF[peaks],0.9,1.98,10.0,0.7552649974822998
MIDAST[KS],0.9,1.98,,2.240833044052124
Neural-ECF[argmax],0.9,1.98,15.0,0.7216887474060059
Neural-ECF[peaks],0.9,1.98,15.0,0.7216887474060059
MIDAST[KS],0.9,1.98,,2.215736150741577
Neural-ECF[argmax],0.9,1.98,10.0,0.7246270179748535
Neural-ECF[peaks],0.9,1.98,10.0,0.7246270179748535
MIDAST[KS],0.9,1.98,,2.2193331718444824
Neural-ECF[argmax],0.9,1.98,10.0,0.749406099319458
Neural-ECF[peaks],0.9,1.98,10.0,0.749406099319458
MIDAST[KS],0.9,1.98,,2.249109983444214
Neural-ECF[argmax],0.9,1.98,5.0,0.737421989440918
Neural-ECF[peaks],0.9,1.98,5.0,0.737421989440918
MIDAST[KS],0.9,1.98,,2.2612879276275635
Neural-ECF[argmax],0.9,1.98,5.0,0.7338259220123291
Neural-ECF[peaks],0.9,1.98,5.0,0.7338259220123291
MIDAST[KS],0.9,1.98,,2.2194669246673584
Neural-ECF[argmax],0.9,1.98,10.0,0.7228877544403076
Neural-ECF[peaks],0.9,1.98,10.0,0.7228877544403076
MIDAST[KS],0.9,1.98,,2.2756850719451904
Neural-ECF[argmax],0.9,1.98,15.0,0.7191159725189209
Neural-ECF[peaks],0.9,1.98,15.0,0.7191159725189209
MIDAST[KS],0.9,1.98,,2.2125909328460693
Neural-ECF[argmax],0.9,1.98,10.0,0.7214651107788086
Neural-ECF[peaks],0.9,1.98,10.0,0.7214651107788086
MIDAST[KS],0.9,1.98,,2.2166130542755127
Neural-ECF[argmax],0.9,1.98,10.0,0.7180559635162354
Neural-ECF[peaks],0.9,1.98,10.0,0.7180559635162354
MIDAST[KS],0.9,1.98,,2.248964786529541
Neural-ECF[argmax],0.9,1.98,0.0,0.7272858619689941
Neural-ECF[peaks],0.9,1.98,0.0,0.7272858619689941
MIDAST[KS],0.9,1.98,,2.239896059036255
Neural-ECF[argmax],0.9,1.98,5.0,0.7268478870391846
Neural-ECF[peaks],0.9,1.98,5.0,0.7268478870391846
MIDAST[KS],0.9,1.98,,2.239861011505127
Neural-ECF[argmax],0.9,1.98,5.0,0.7454550266265869
Neural-ECF[peaks],0.9,1.98,5.0,0.7454550266265869
MIDAST[KS],0.9,1.98,,2.19551682472229
Neural-ECF[argmax],0.9,1.98,10.0,0.747053861618042
Neural-ECF[peaks],0.9,1.98,10.0,0.747053861618042
MIDAST[KS],0.9,1.98,,2.2586159706115723
Neural-ECF[argmax],0.9,1.98,10.0,0.7590570449829102
Neural-ECF[peaks],0.9,1.98,10.0,0.7590570449829102
MIDAST[KS],0.9,1.98,,2.230926275253296
Neural-ECF[argmax],0.9,1.98,5.0,0.7426621913909912
Neural-ECF[peaks],0.9,1.98,5.0,0.7426621913909912
MIDAST[KS],0.9,1.98,,2.2573952674865723
Neural-ECF[argmax],0.9,1.98,20.0,0.7256460189819336
Neural-ECF[peaks],0.9,1.98,20.0,0.7256460189819336
MIDAST[KS],0.9,1.98,,2.2989461421966553
Neural-ECF[argmax],0.9,1.98,5.0,0.7211861610412598
Neural-ECF[peaks],0.9,1.98,5.0,0.7211861610412598
MIDAST[KS],0.9,1.98,,2.237506866455078
Neural-ECF[argmax],0.9,1.98,10.0,0.721508264541626
Neural-ECF[peaks],0.9,1.98,10.0,0.721508264541626
MIDAST[KS],0.9,1.98,,2.225348949432373
Neural-ECF[argmax],0.9,1.98,10.0,0.722916841506958
Neural-ECF[peaks],0.9,1.98,10.0,0.722916841506958
MIDAST[KS],0.9,1.98,,2.188231945037842
Neural-ECF[argmax],0.9,1.98,10.0,0.7397167682647705
Neural-ECF[peaks],0.9,1.98,10.0,0.7397167682647705
MIDAST[KS],0.9,1.98,,2.4137399196624756
Neural-ECF[argmax],0.9,1.98,10.0,0.7239861488342285
Neural-ECF[peaks],0.9,1.98,10.0,0.7239861488342285
MIDAST[KS],0.9,1.98,,2.239758253097534
Neural-ECF[argmax],0.9,1.98,10.0,0.738523006439209
Neural-ECF[peaks],0.9,1.98,10.0,0.738523006439209
MIDAST[KS],0.9,1.98,,2.227325201034546
Neural-ECF[argmax],0.9,1.98,5.0,0.7493891716003418
Neural-ECF[peaks],0.9,1.98,5.0,0.7493891716003418
MIDAST[KS],0.9,1.98,,2.276665687561035
Neural-ECF[argmax],0.9,1.98,5.0,0.7664668560028076
Neural-ECF[peaks],0.9,1.98,5.0,0.7664668560028076
MIDAST[KS],0.9,1.98,,2.3312559127807617
Neural-ECF[argmax],0.9,1.98,10.0,0.7556321620941162
Neural-ECF[peaks],0.9,1.98,10.0,0.7556321620941162
MIDAST[KS],0.9,1.98,,2.2764298915863037
Neural-ECF[argmax],0.9,1.98,5.0,0.7511730194091797
Neural-ECF[peaks],0.9,1.98,5.0,0.7511730194091797
MIDAST[KS],0.9,1.98,,2.2518718242645264
Neural-ECF[argmax],0.9,1.98,5.0,0.7093520164489746
Neural-ECF[peaks],0.9,1.98,5.0,0.7093520164489746
MIDAST[KS],0.9,1.98,,2.1134252548217773
Neural-ECF[argmax],0.9,1.98,10.0,0.6871049404144287
Neural-ECF[peaks],0.9,1.98,10.0,0.6871049404144287
MIDAST[KS],0.9,1.98,,1.9832420349121094
Neural-ECF[argmax],0.9,1.98,10.0,0.6343479156494141
Neural-ECF[peaks],0.9,1.98,10.0,0.6343479156494141
MIDAST[KS],0.9,1.98,,1.8010659217834473
Neural-ECF[argmax],0.9,1.98,5.0,0.6106278896331787
Neural-ECF[peaks],0.9,1.98,5.0,0.6106278896331787
MIDAST[KS],0.9,1.98,,2.275020122528076
Neural-ECF[argmax],0.9,1.98,5.0,1.0556890964508057
Neural-ECF[peaks],0.9,1.98,5.0,1.0556890964508057
MIDAST[KS],0.9,1.98,,2.5521583557128906
Neural-ECF[argmax],0.9,1.98,10.0,0.6937379837036133
Neural-ECF[peaks],0.9,1.98,10.0,0.6937379837036133
MIDAST[KS],0.9,1.98,,1.8985579013824463
Neural-ECF[argmax],0.9,1.98,10.0,0.6752059459686279
Neural-ECF[peaks],0.9,1.98,10.0,0.6752059459686279
MIDAST[KS],0.9,1.98,,1.9120140075683594
Neural-ECF[argmax],0.9,1.98,10.0,0.6604480743408203
Neural-ECF[peaks],0.9,1.98,10.0,0.6604480743408203
MIDAST[KS],0.9,1.98,,1.8566770553588867
Neural-ECF[argmax],0.9,1.98,5.0,0.6464660167694092
Neural-ECF[peaks],0.9,1.98,5.0,0.6464660167694092
MIDAST[KS],0.9,1.98,,1.848876953125
Neural-ECF[argmax],0.9,1.98,10.0,0.6549010276794434
Neural-ECF[peaks],0.9,1.98,10.0,0.6549010276794434
MIDAST[KS],0.9,1.98,,2.314903974533081
Neural-ECF[argmax],0.9,1.98,10.0,0.8076109886169434
Neural-ECF[peaks],0.9,1.98,10.0,0.8076109886169434
MIDAST[KS],0.9,1.98,,2.730742931365967
Neural-ECF[argmax],0.9,1.98,5.0,0.7982268333435059
Neural-ECF[peaks],0.9,1.98,5.0,0.7982268333435059
MIDAST[KS],0.9,1.98,,2.591409921646118
Neural-ECF[argmax],0.9,1.98,10.0,0.7968668937683105
Neural-ECF[peaks],0.9,1.98,10.0,0.7968668937683105
MIDAST[KS],0.9,1.98,,2.678468704223633
Neural-ECF[argmax],0.9,1.98,5.0,0.803919792175293
Neural-ECF[peaks],0.9,1.98,5.0,0.803919792175293
MIDAST[KS],0.9,1.98,,2.688190221786499
Neural-ECF[argmax],0.9,1.98,5.0,0.8361110687255859
Neural-ECF[peaks],0.9,1.98,5.0,0.8361110687255859
MIDAST[KS],0.9,1.98,,2.5321109294891357
Neural-ECF[argmax],0.9,1.98,10.0,0.7985022068023682
Neural-ECF[peaks],0.9,1.98,10.0,0.7985022068023682
MIDAST[KS],0.9,1.98,,2.6733078956604004
Neural-ECF[argmax],0.9,1.98,10.0,0.7991881370544434
Neural-ECF[peaks],0.9,1.98,10.0,0.7991881370544434
MIDAST[KS],0.9,1.98,,2.5612401962280273
Neural-ECF[argmax],0.9,1.98,10.0,0.8087620735168457
Neural-ECF[peaks],0.9,1.98,10.0,0.8087620735168457
MIDAST[KS],0.9,1.98,,2.5217459201812744
Neural-ECF[argmax],0.9,1.98,10.0,0.7864980697631836
Neural-ECF[peaks],0.9,1.98,10.0,0.7864980697631836
MIDAST[KS],0.9,1.98,,2.5812642574310303
Neural-ECF[argmax],0.9,1.98,10.0,0.8115909099578857
Neural-ECF[peaks],0.9,1.98,10.0,0.8115909099578857
MIDAST[KS],0.9,1.98,,2.585542917251587
Neural-ECF[argmax],0.9,1.98,25.0,0.7844343185424805
Neural-ECF[peaks],0.9,1.98,25.0,0.7844343185424805
MIDAST[KS],0.9,1.98,,2.5571651458740234
Neural-ECF[argmax],0.9,1.98,5.0,0.8013827800750732
Neural-ECF[peaks],0.9,1.98,5.0,0.8013827800750732
MIDAST[KS],0.9,1.98,,2.6005609035491943
Neural-ECF[argmax],0.9,1.98,5.0,0.7931549549102783
Neural-ECF[peaks],0.9,1.98,5.0,0.7931549549102783
MIDAST[KS],0.9,1.98,,2.587130069732666
Neural-ECF[argmax],0.9,1.98,15.0,0.7931308746337891
Neural-ECF[peaks],0.9,1.98,15.0,0.7931308746337891
MIDAST[KS],0.9,1.98,,2.577035903930664
Neural-ECF[argmax],0.9,1.98,10.0,0.8211789131164551
Neural-ECF[peaks],0.9,1.98,10.0,0.8211789131164551
MIDAST[KS],0.9,1.98,,2.6555912494659424
Neural-ECF[argmax],0.9,1.98,5.0,0.8050968647003174
Neural-ECF[peaks],0.9,1.98,5.0,0.8050968647003174
MIDAST[KS],0.9,1.98,,2.59142804145813
Neural-ECF[argmax],0.9,1.98,10.0,0.8408210277557373
Neural-ECF[peaks],0.9,1.98,10.0,0.8408210277557373
MIDAST[KS],0.9,1.98,,2.6371078491210938
Neural-ECF[argmax],0.9,1.98,10.0,0.8160431385040283
Neural-ECF[peaks],0.9,1.98,10.0,0.8160431385040283
MIDAST[KS],0.9,1.98,,2.618486166000366
Neural-ECF[argmax],0.9,1.98,10.0,0.8259499073028564
Neural-ECF[peaks],0.9,1.98,10.0,0.8259499073028564
MIDAST[KS],0.9,1.98,,2.5253469944000244
Neural-ECF[argmax],0.9,1.98,5.0,0.8247978687286377
Neural-ECF[peaks],0.9,1.98,5.0,0.8247978687286377
MIDAST[KS],0.9,1.98,,2.5791518688201904
Neural-ECF[argmax],0.9,1.98,10.0,0.8368909358978271
Neural-ECF[peaks],0.9,1.98,10.0,0.8368909358978271
MIDAST[KS],0.9,1.98,,2.6089839935302734
Neural-ECF[argmax],0.9,1.98,10.0,0.8484189510345459
Neural-ECF[peaks],0.9,1.98,10.0,0.8484189510345459
MIDAST[KS],0.9,1.98,,2.5346832275390625
Neural-ECF[argmax],0.9,1.98,15.0,0.788750171661377
Neural-ECF[peaks],0.9,1.98,15.0,0.788750171661377
MIDAST[KS],0.9,1.98,,2.5754313468933105
Neural-ECF[argmax],0.9,1.98,10.0,0.7945778369903564
Neural-ECF[peaks],0.9,1.98,10.0,0.7945778369903564
MIDAST[KS],0.9,1.98,,2.6010539531707764
Neural-ECF[argmax],0.9,1.98,10.0,0.7960250377655029
Neural-ECF[peaks],0.9,1.98,10.0,0.7960250377655029
MIDAST[KS],0.9,1.98,,2.534350872039795
Neural-ECF[argmax],0.9,1.98,10.0,0.7882838249206543
Neural-ECF[peaks],0.9,1.98,10.0,0.7882838249206543
MIDAST[KS],0.9,1.98,,2.542423725128174
Neural-ECF[argmax],0.9,1.98,20.0,0.801102876663208
Neural-ECF[peaks],0.9,1.98,20.0,0.801102876663208
MIDAST[KS],0.9,1.98,,2.551222085952759
Neural-ECF[argmax],0.9,1.98,10.0,0.799048900604248
Neural-ECF[peaks],0.9,1.98,10.0,0.799048900604248
MIDAST[KS],0.9,1.98,,2.5955941677093506
Neural-ECF[argmax],0.9,1.98,10.0,0.7990179061889648
Neural-ECF[peaks],0.9,1.98,10.0,0.7990179061889648
MIDAST[KS],0.9,1.98,,2.5752978324890137
Neural-ECF[argmax],0.9,1.98,15.0,0.8107421398162842
Neural-ECF[peaks],0.9,1.98,15.0,0.8107421398162842
MIDAST[KS],0.9,1.98,,2.5616202354431152
Neural-ECF[argmax],0.9,1.98,5.0,0.8181779384613037
Neural-ECF[peaks],0.9,1.98,5.0,0.8181779384613037
MIDAST[KS],0.9,1.98,,2.5294430255889893
Neural-ECF[argmax],0.9,1.98,15.0,0.786768913269043
Neural-ECF[peaks],0.9,1.98,15.0,0.786768913269043
MIDAST[KS],0.9,1.98,,2.5407509803771973
Neural-ECF[argmax],0.9,1.98,10.0,0.7933719158172607
Neural-ECF[peaks],0.9,1.98,10.0,0.7933719158172607
MIDAST[KS],0.9,1.98,,2.58176326751709
Neural-ECF[argmax],0.9,1.98,10.0,0.8546090126037598
Neural-ECF[peaks],0.9,1.98,10.0,0.8546090126037598
MIDAST[KS],0.9,1.98,,2.558194875717163
Neural-ECF[argmax],0.9,1.98,10.0,0.7938129901885986
Neural-ECF[peaks],0.9,1.98,10.0,0.7938129901885986
MIDAST[KS],0.9,1.98,,2.5763659477233887
Neural-ECF[argmax],0.9,1.98,10.0,0.8606841564178467
Neural-ECF[peaks],0.9,1.98,10.0,0.8606841564178467
MIDAST[KS],0.9,1.98,,2.628762722015381
Neural-ECF[argmax],0.9,1.98,10.0,0.7832419872283936
Neural-ECF[peaks],0.9,1.98,10.0,0.7832419872283936
MIDAST[KS],0.9,1.98,,2.608630895614624
Neural-ECF[argmax],0.9,1.98,5.0,0.8199710845947266
Neural-ECF[peaks],0.9,1.98,5.0,0.8199710845947266
MIDAST[KS],0.9,1.98,,2.7015230655670166
Neural-ECF[argmax],0.9,1.98,10.0,0.8035619258880615
Neural-ECF[peaks],0.9,1.98,10.0,0.8035619258880615
MIDAST[KS],0.9,1.98,,2.7196648120880127
Neural-ECF[argmax],0.9,1.98,25.0,0.8236510753631592
Neural-ECF[peaks],0.9,1.98,25.0,0.8236510753631592
MIDAST[KS],0.9,1.98,,2.5212008953094482
Neural-ECF[argmax],0.9,1.98,5.0,0.8094468116760254
Neural-ECF[peaks],0.9,1.98,5.0,0.8094468116760254
MIDAST[KS],0.9,1.98,,2.5040740966796875
Neural-ECF[argmax],0.9,1.98,10.0,0.776890754699707
Neural-ECF[peaks],0.9,1.98,10.0,0.776890754699707
MIDAST[KS],0.9,1.98,,2.5942089557647705
Neural-ECF[argmax],0.9,1.98,15.0,0.8068289756774902
Neural-ECF[peaks],0.9,1.98,15.0,0.8068289756774902
MIDAST[KS],0.9,1.98,,2.4932470321655273
Neural-ECF[argmax],0.9,1.98,10.0,0.7985708713531494
Neural-ECF[peaks],0.9,1.98,10.0,0.7985708713531494
MIDAST[KS],0.9,1.98,,2.5152430534362793
Neural-ECF[argmax],0.9,1.98,15.0,0.7824938297271729
Neural-ECF[peaks],0.9,1.98,15.0,0.7824938297271729
MIDAST[KS],0.9,1.98,,2.625980854034424
Neural-ECF[argmax],0.9,1.98,5.0,0.8226969242095947
Neural-ECF[peaks],0.9,1.98,5.0,0.8226969242095947
MIDAST[KS],0.9,1.98,,2.535881996154785
Neural-ECF[argmax],0.9,1.98,10.0,0.8008010387420654
Neural-ECF[peaks],0.9,1.98,10.0,0.8008010387420654
MIDAST[KS],0.9,1.98,,2.5326507091522217
Neural-ECF[argmax],0.9,1.98,5.0,0.8319902420043945
Neural-ECF[peaks],0.9,1.98,5.0,0.8319902420043945
MIDAST[KS],0.9,1.98,,2.571730852127075
Neural-ECF[argmax],0.9,1.98,5.0,0.7837409973144531
Neural-ECF[peaks],0.9,1.98,5.0,0.7837409973144531
MIDAST[KS],0.9,1.98,,2.5373640060424805
Neural-ECF[argmax],0.9,1.98,20.0,0.7798020839691162
Neural-ECF[peaks],0.9,1.98,20.0,0.7798020839691162
MIDAST[KS],0.9,1.98,,2.6534109115600586
Neural-ECF[argmax],0.9,1.98,10.0,0.8180558681488037
Neural-ECF[peaks],0.9,1.98,10.0,0.8180558681488037
MIDAST[KS],0.9,1.98,,2.5298101902008057
Neural-ECF[argmax],0.9,1.98,10.0,0.7970280647277832
Neural-ECF[peaks],0.9,1.98,10.0,0.7970280647277832
MIDAST[KS],0.9,1.98,,2.501634120941162
Neural-ECF[argmax],0.9,1.98,10.0,0.7893528938293457
Neural-ECF[peaks],0.9,1.98,10.0,0.7893528938293457
MIDAST[KS],0.9,1.98,,2.5309112071990967
Neural-ECF[argmax],0.9,1.98,5.0,0.8077678680419922
Neural-ECF[peaks],0.9,1.98,5.0,0.8077678680419922
MIDAST[KS],0.9,1.98,,2.528918981552124
Neural-ECF[argmax],0.9,1.98,5.0,0.8168392181396484
Neural-ECF[peaks],0.9,1.98,5.0,0.8168392181396484
MIDAST[KS],0.9,1.98,,2.6190390586853027
Neural-ECF[argmax],0.9,1.98,10.0,0.7930727005004883
Neural-ECF[peaks],0.9,1.98,10.0,0.7930727005004883
MIDAST[KS],0.9,1.98,,2.529963970184326
Neural-ECF[argmax],0.9,1.98,10.0,0.8276379108428955
Neural-ECF[peaks],0.9,1.98,10.0,0.8276379108428955
MIDAST[KS],0.9,1.98,,2.582397937774658
Neural-ECF[argmax],0.9,1.98,10.0,0.796489953994751
Neural-ECF[peaks],0.9,1.98,10.0,0.796489953994751
MIDAST[KS],0.9,1.98,,2.5612502098083496
Neural-ECF[argmax],0.9,1.98,10.0,0.8097710609436035
Neural-ECF[peaks],0.9,1.98,10.0,0.8097710609436035
MIDAST[KS],0.9,1.98,,2.536909818649292
Neural-ECF[argmax],0.9,1.98,0.0,0.8178529739379883
Neural-ECF[peaks],0.9,1.98,0.0,0.8178529739379883
MIDAST[KS],0.9,1.98,,2.5606870651245117
Neural-ECF[argmax],0.9,1.98,5.0,0.788409948348999
Neural-ECF[peaks],0.9,1.98,5.0,0.788409948348999
MIDAST[KS],0.9,1.98,,2.5744900703430176
Neural-ECF[argmax],0.9,1.98,10.0,0.8064992427825928
Neural-ECF[peaks],0.9,1.98,10.0,0.8064992427825928
MIDAST[KS],0.9,1.98,,2.400561809539795
Neural-ECF[argmax],0.9,1.98,10.0,0.801649808883667
Neural-ECF[peaks],0.9,1.98,10.0,0.801649808883667
MIDAST[KS],0.9,1.98,,2.6597418785095215
Neural-ECF[argmax],0.9,1.98,15.0,0.794119119644165
Neural-ECF[peaks],0.9,1.98,15.0,0.794119119644165
MIDAST[KS],0.9,1.98,,2.554121971130371
Neural-ECF[argmax],0.9,1.98,5.0,0.8099300861358643
Neural-ECF[peaks],0.9,1.98,5.0,0.8099300861358643
MIDAST[KS],0.9,1.98,,2.5173890590667725
Neural-ECF[argmax],0.9,1.98,5.0,0.8078138828277588
Neural-ECF[peaks],0.9,1.98,5.0,0.8078138828277588
MIDAST[KS],0.9,1.98,,2.479475975036621
Neural-ECF[argmax],0.9,1.98,10.0,0.78277587890625
Neural-ECF[peaks],0.9,1.98,10.0,0.78277587890625
MIDAST[KS],0.9,1.98,,2.6228790283203125
Neural-ECF[argmax],0.9,1.98,10.0,0.790424108505249
Neural-ECF[peaks],0.9,1.98,10.0,0.790424108505249
MIDAST[KS],0.9,1.98,,2.563088893890381
Neural-ECF[argmax],0.9,1.98,10.0,0.7909340858459473
Neural-ECF[peaks],0.9,1.98,10.0,0.7909340858459473
